732	5	-6.461994	-9.080619	-2.940786	-12.205695	-10.174000	-7.992517	-4.897408	5.367097	7.959849	-17.888746	4.534401	-7.611038	0.302838	-9.453479	-2.940786	-2.741950	-10.174093	7.126823	3.615684	-12.623908	-2.940786	-1.723309	-10.174229	8.985886	5.849820	-12.628661	-2.940786	3.555415	-10.174229	9.382893
781	5	-8.495124	-11.370598	-5.729399	-13.717599	-15.494517	-4.727273	5.280621	-16.842345	-5.729399	-5.312545	-15.494520	5.572708	-1.678355	-11.370788	-5.729399	-13.467332	-15.494517	1.680101	7.328499	-17.104200	-5.729399	-0.334355	-15.494520	5.753250	-3.707153	5.971721	5.870089	-18.560016	2.985113	1.632462
812	5	-5.730225	4.641958	3.953269	-12.752854	6.389048	-11.110438	8.503642	-11.868072	-5.528898	4.209512	2.063145	6.850151	-4.861514	-6.599145	-5.528699	-8.329284	2.063201	-11.098360	-4.886073	-11.377057	-7.637487	-8.341419	-2.227404	-11.099230	8.502991	-16.645800	-7.637487	4.209512	-2.227404	6.850151
909	5	-4.852834	9.215030	5.028620	-13.922249	6.161166	-10.406248	-0.196159	4.970581	-0.011299	-7.311297	-1.383428	-7.455100	-3.446242	-7.244155	-4.450433	-11.597111	-10.246041	-9.801530	2.802018	-7.745570	-4.450483	1.936513	-10.246318	6.107538	6.649017	4.207556	-0.011332	1.927589	-1.383469	6.680176
994	5	-12.249147	6.927667	7.814599	-15.359032	7.223450	-1.453897	-10.039757	-9.362170	-4.417315	-11.323680	-8.439837	-1.423615	6.699470	-15.239289	-4.417386	2.417959	-8.483298	6.658171	-12.285136	2.908951	7.478469	-15.186141	0.576784	-1.454105	3.602146	-15.239260	-4.417386	-3.158301	-8.483298	5.685502
1097	5	-12.490711	-11.391670	-7.873086	-14.314009	-10.070810	-8.195752	-7.444698	6.513372	4.323871	-15.176139	5.724806	-8.195751	3.577243	2.528630	4.323868	-4.472356	5.388238	2.066535	4.919742	-16.630217	-7.873086	2.770967	-10.079833	7.144808	9.513628	1.243464	4.323804	1.858427	4.970437	7.110042
1106	5	3.412093	-7.440507	-2.165013	3.044156	-9.858597	7.144687	-12.713931	8.624106	7.413607	-12.812217	5.933565	-9.901890	-6.900194	-4.344275	-2.164145	-10.077477	-9.320590	-9.901890	-7.489598	1.610222	1.446931	-10.527362	-2.960200	-9.901890	-7.496467	3.215850	1.449514	-10.528077	-0.684350	-9.901890
1109	5	5.275166	1.840540	3.874793	-3.612149	6.310240	5.744199	8.357279	1.689651	3.873816	2.184729	6.298514	7.441237	-6.376905	6.648983	3.876215	-13.266400	6.324012	-5.620915	3.030178	-1.751165	-6.700064	-3.432441	-2.288065	5.776445	3.660156	-5.396770	-6.831675	2.413934	-2.289517	7.467578
1213	5	-10.172318	-2.464664	1.742107	-10.836194	5.927875	-10.522332	6.331351	-7.258807	1.741812	4.311043	3.923594	5.272540	-9.793817	7.628451	7.048092	-16.096472	9.343691	-10.522332	-11.489947	-8.008315	-4.222724	-10.835363	-2.734135	-10.522332	6.375549	-12.800606	-4.223836	4.311912	-2.848121	5.272541
1224	5	-10.523748	5.594434	5.768417	-16.080256	9.043640	-6.974881	3.991034	-5.034263	4.317007	2.469347	5.593451	8.233269	-12.142347	-8.608280	-0.875189	-13.508131	-3.835299	-6.977631	3.054673	-13.512730	-0.875233	2.807965	-4.182619	8.148921	-6.563800	3.085186	1.479797	-13.510088	0.796336	-6.898692
1288	5	-2.943909	-11.618243	-4.511972	-17.499105	-11.106161	-8.617810	2.358847	-17.788404	-4.511972	-9.771586	-11.106161	-3.986985	-8.333979	6.399505	7.091514	-20.672428	6.286475	-8.618655	3.882800	-17.846260	-4.511972	-5.610579	-11.106161	1.692159	10.153167	-17.846562	-4.511972	0.221192	-11.106161	5.647543
1339	5	4.919278	-5.774556	-6.952485	0.218770	-8.628577	5.512993	1.579800	-4.555039	-6.952473	-10.590066	-8.628577	0.717891	2.051820	-4.682182	-6.952468	-9.483053	-8.628577	0.730181	5.925668	1.691898	3.740091	-12.662093	3.706672	1.088416	-1.834126	7.631553	3.901931	-17.199527	3.968698	0.503846
1362	5	5.440629	-12.967918	-1.213590	3.411001	-6.834108	6.998429	-7.241121	7.540814	6.535677	-15.510627	6.917028	2.677187	-10.289970	7.554877	6.535678	-19.994941	6.917028	-3.496622	-9.539485	-6.267909	-1.187845	-13.994327	-6.819714	-3.496619	-6.495375	-6.323898	-1.189751	-9.509766	-6.820784	2.677511
1446	5	-6.104403	6.821217	6.723649	-12.935258	6.285506	-8.713532	8.376920	-11.891479	-3.838135	2.268642	-9.220279	8.696219	-8.092821	-5.740629	-3.838135	-9.121646	-7.390962	-8.713532	4.963933	0.603026	5.478675	-6.254618	5.945949	2.781366	-5.167252	0.627529	-0.282842	-9.123599	-3.618730	-8.713531
1477	5	-6.064123	2.362685	-1.684189	-13.260364	-3.089819	-14.735168	4.101577	-7.230976	-7.015491	2.482593	-10.142539	4.531421	4.651444	4.657021	3.586143	2.492113	5.106721	4.531590	-11.777186	-5.014736	-6.033404	-13.260364	-10.142539	-14.735168	-11.414152	7.244752	3.638565	-13.276714	5.108262	-14.735168
1533	5	2.877024	-0.487342	1.043058	-1.957466	-3.247487	5.612994	3.712853	3.921663	7.974130	-7.650120	8.971933	4.766098	-6.373065	7.042485	7.974133	-16.222209	8.971935	-7.580893	-2.378932	1.743185	1.650144	-8.480811	-0.997751	-7.580888	5.658288	-8.890497	-3.936953	3.617886	-7.099230	6.467452
1651	5	-11.511829	-7.184511	-3.326834	-14.831767	-5.732643	-9.880678	-11.513591	-7.111947	-0.486618	-15.109427	0.157862	-9.880769	-6.844543	1.895881	2.524418	-18.028866	6.642545	-9.881143	4.509672	-10.022789	-3.326873	3.251378	-5.732718	4.474088	4.501297	-9.944410	-0.486746	2.972601	0.157720	4.460898
1725	5	-12.408500	-4.789334	-8.036297	-14.858468	-2.548638	-6.236222	-8.658025	9.330154	3.457877	-15.278375	6.389914	-6.236222	3.808385	4.952330	3.457877	-4.077587	6.389912	5.092824	5.398145	-9.221622	-8.036319	2.338814	-2.548723	9.237559	9.110224	4.949665	3.457877	1.918860	6.389912	9.229925
1758	5	1.636330	6.093743	6.294786	-10.275202	6.418911	2.669531	-8.688795	-4.002488	-3.720799	-13.631433	-10.094670	-7.555923	-9.556788	6.578860	6.302868	-19.033629	6.420343	-7.555996	5.935054	-10.375983	-5.881762	-3.395645	-10.098456	2.670462	7.920086	-10.413976	-5.883424	2.872847	-10.098456	8.868849
1781	5	-9.046918	5.023293	5.129259	-11.603483	4.860167	-9.749148	-10.995118	-10.692515	-6.266720	-9.671027	-4.664505	-9.761902	-10.995073	-5.916997	-1.235146	-9.671793	1.937450	-9.761926	5.417077	-16.392843	-6.266720	3.594831	-4.664505	6.695098	5.417077	-11.638595	-1.239967	3.594069	1.937435	6.694999
1884	5	-12.064427	5.859644	7.743357	-10.222469	7.736686	-5.038167	-11.494541	-6.726146	-3.751311	-6.958740	-2.364841	-4.656670	-7.440949	-6.726146	-3.751311	0.793631	-2.364841	0.106614	3.351881	-11.352225	-3.769625	1.589428	-2.365071	6.039367	4.957643	-6.195113	2.077651	1.477293	3.234989	6.015993
1939	5	-7.378150	-11.207561	-0.837157	-6.764991	-9.306755	0.758210	4.524409	-15.698652	-0.837160	3.714951	-9.306755	6.462531	-6.885611	4.262676	5.572179	-7.657004	-0.800740	0.758081	-8.313630	6.633123	7.729190	-7.657005	5.433274	0.758078	3.561420	3.577013	7.691998	2.742464	5.433255	6.462372
1940	5	-8.162111	-11.607403	-3.918491	-14.793147	-12.140728	-2.986135	2.302598	-18.104546	-3.918491	-5.184445	-12.140728	5.432538	-2.262918	3.364885	4.405000	-17.485451	-1.123991	-2.889140	-4.329068	7.548817	7.726880	-17.538625	5.533031	-2.984767	5.365960	1.013238	7.726876	-7.870014	5.533031	5.477404
2230	5	-9.881830	0.263569	-0.345118	-17.491471	-3.844750	-2.269859	3.150929	-9.492057	-3.361231	0.213774	-6.662133	6.347216	-8.328068	1.771944	0.183538	-17.506309	-0.335880	-2.269863	-12.531488	4.372627	5.882720	-21.944771	6.937457	-2.270190	-14.574676	-5.465350	-3.361211	-17.477797	-6.662132	-2.269856
2284	5	-9.289010	-15.937568	-4.960004	-15.969513	-9.582815	-10.753194	-0.034591	2.051538	6.276684	-16.767944	4.547196	1.432273	1.825870	-16.512596	-4.960004	-7.001141	-9.582815	1.459468	-10.913107	2.255547	6.287442	-20.323244	4.602338	-10.753194	5.729488	-17.767573	-4.960004	1.704991	-9.582815	6.948490
2335	5	6.678843	-12.468329	-6.848060	4.067183	-11.414840	5.610992	-5.894561	6.993854	5.449306	-11.284243	6.238483	-6.252880	-9.427746	-6.611652	-6.848060	-9.159625	-11.414827	-6.139542	7.427216	1.052530	5.445533	-2.753578	5.553717	3.641201	9.933788	1.052517	5.445533	1.945284	5.553703	5.478944
2338	5	-9.060219	6.951187	5.479709	-19.862645	7.513380	-10.268241	-9.207574	-6.491038	-1.769730	-16.058381	-7.422719	-10.268222	3.397402	-2.879186	2.096388	-4.186506	4.757735	7.137251	2.765814	-12.224825	-2.056152	-3.959263	-8.561863	6.475654	5.275506	-14.500877	-2.061004	1.780642	-8.588218	7.614984
2346	5	-13.029131	6.247082	4.992289	-18.467083	6.512102	-10.560640	-13.002441	5.844461	4.919808	-18.354658	0.432304	-10.560640	-9.711060	-3.123588	1.293536	-15.280382	-2.367645	-10.560632	1.455965	-2.939302	1.392030	-5.716156	3.902212	3.755549	1.665906	-4.688279	1.389433	0.915384	3.864374	6.311509
2459	5	-13.691790	8.973714	7.405110	-9.378624	6.527323	-9.279441	-11.188310	3.321049	1.149150	-9.212768	-4.472639	-9.279436	2.609277	6.912915	7.405110	0.628464	6.527323	7.870742	-14.468382	-9.274911	-5.229325	-9.212768	-7.722948	-9.279441	1.971674	-9.575524	-5.229333	0.777070	-7.722948	7.719358
2541	5	9.827546	-12.247398	-3.312949	2.109465	-6.788751	4.968762	-6.956468	8.236721	6.359761	-13.629962	6.900321	-8.482112	9.574953	-12.247391	-3.312949	1.585134	-6.788750	0.900387	-2.401228	-7.682725	-3.312947	-7.586607	-5.238666	-7.766448	1.970277	-8.031051	-3.312948	-5.704905	-5.464519	-5.203369
2636	5	-4.819672	2.012049	0.449977	-12.201973	-2.873116	-5.692500	5.509634	-13.442393	-5.603238	3.396662	-7.989111	7.036897	-11.295392	-6.382788	-5.602698	-12.197854	-7.988944	-5.692513	-8.383535	7.421138	5.461444	-13.423398	6.319473	-5.692521	8.330418	0.824165	5.461440	2.160783	6.197779	7.011673
2646	5	-5.224551	5.706443	4.545259	-17.924227	8.366336	-7.951050	3.981591	-13.831951	-7.968773	-5.844369	-10.178646	3.083019	-8.459267	-11.046125	-7.968773	-16.653313	-10.178646	-8.533219	6.621978	-14.338523	-7.968773	1.677395	-10.178646	6.500343	6.350825	2.421578	4.544203	-6.810880	8.363329	3.330210
2671	5	1.470339	3.970668	8.704419	-13.810113	5.925711	1.781910	8.783793	-12.898687	-1.548807	1.918048	-11.377118	8.014631	-6.246467	-10.786614	-1.548807	-9.873426	-11.377118	-8.722716	4.709115	-12.839508	-1.548807	-4.211309	-11.377118	5.495083	-7.933072	4.612426	8.704420	-15.402119	5.925714	-8.727474
2679	5	-9.827647	-9.134279	-6.240080	-15.985368	-8.428167	-2.671973	4.915743	0.737952	5.559973	-6.490899	5.547013	3.633565	-6.791976	7.059499	6.478922	-17.834412	7.755616	-2.572775	6.055124	-15.213516	-6.240080	2.065692	-8.428167	7.851367	8.700395	0.737855	5.559837	0.569540	5.546541	7.287610
2710	5	-4.430083	6.605618	8.320253	-8.992730	6.850107	1.657535	-3.302220	-10.470509	-4.258073	3.011280	-10.825325	5.889681	-5.997210	-10.449648	-4.258072	-2.370208	-10.825325	1.695702	-6.961934	6.614773	8.320256	-12.394149	6.850107	-4.204178	-9.561858	-10.446128	-4.258072	-5.941806	-10.825325	-4.204180
2769	5	-8.345844	-10.785960	-3.090512	-1.646453	-6.519484	1.650176	5.175508	-15.822374	-3.118284	2.492425	-6.519484	7.170343	-7.020287	6.267112	7.048588	-12.975420	8.132016	-9.111506	4.831997	0.208923	6.006840	-4.410234	7.844057	3.745261	-12.862871	-10.785960	-3.090512	-3.469526	-6.519484	-6.017868
2787	5	5.916070	-15.891653	-4.868597	4.199374	-8.254843	6.938884	-11.609982	-10.583523	-4.868597	-13.785574	-8.245008	-10.809519	7.089167	1.686761	5.792625	1.707180	6.856480	6.779987	-10.387695	7.038380	5.820497	-16.146394	7.342432	-10.818851	1.531059	1.687997	5.792714	-2.445465	6.856834	5.107313
2842	5	-2.659526	-13.555780	-2.661652	-16.369489	-3.596434	-11.498530	-3.265528	-6.897724	2.388766	-17.638002	4.266068	-11.498610	9.245091	-19.502516	-2.661652	1.303146	-3.596434	7.098524	4.914043	-12.685873	2.388766	-0.101145	4.266067	4.453480	-4.536772	2.086930	6.167013	-22.686319	8.502675	-11.498628
2967	5	-8.100917	-4.386190	-4.212617	-11.036423	-8.545557	-8.504854	11.374725	2.211139	3.440825	0.497164	6.204641	6.483199	-4.701620	7.424715	3.577494	-12.377310	6.276009	-8.504852	-4.509019	1.097235	-1.135186	-10.414374	-3.724964	-8.504850	7.917303	-9.396056	-6.559272	2.126554	-9.183845	6.483642
2987	5	-6.173414	-11.760946	-7.470131	-17.839089	-10.478326	-7.995720	6.399657	-15.635200	-7.499498	-5.800778	-10.484133	4.115882	-6.760376	6.264167	5.621170	-20.872858	6.173834	-7.995720	6.905880	-15.825758	-7.499766	0.423411	-10.484186	9.655946	5.831519	2.621849	5.374494	-8.760563	6.163151	4.104513
3196	5	-10.888548	6.779827	7.337465	-16.483171	6.467048	-7.828443	-12.737542	-5.121790	-0.480832	-11.704884	-9.137949	-7.824454	-7.395696	1.055930	0.953171	-15.140861	-4.466438	-7.826874	4.884912	-9.725165	-0.509303	4.002508	-9.182795	8.633419	-1.082126	1.054815	0.953148	-8.786406	-4.466752	4.468179
3197	5	-5.399346	2.365444	1.473832	-8.026096	-3.682250	-8.393790	-7.498844	-7.146895	-5.043551	-8.026031	-8.680287	-8.393790	11.772186	1.544224	1.391913	1.334107	-3.929995	7.090031	-8.280875	8.574668	7.152532	-13.294576	4.851179	-8.393790	9.743934	-7.960624	-5.043551	1.334156	-8.730573	7.090098
3210	5	-5.940256	5.493932	5.551340	-16.737564	1.115838	-8.076624	7.293237	-15.247167	-5.415896	2.060433	-11.143265	7.961274	-8.989262	-9.278654	-5.415890	-14.969270	-11.142778	-8.076624	-6.586616	7.172655	6.417859	-17.519922	5.059867	-8.076624	2.625236	4.923824	6.417814	-7.256499	5.059117	3.399254
3223	5	-6.731592	6.714699	5.138113	-17.202321	6.551393	-6.849600	-12.305983	-4.083971	-1.940687	-15.100501	-6.676359	-6.849600	10.818464	4.053009	5.137802	1.659205	6.489538	6.637347	-5.894104	4.475765	2.522533	-15.231555	-2.505554	-6.849600	5.273567	-6.570744	-1.940707	3.759231	-7.880177	6.637421
3245	5	-8.345041	4.348071	-5.412944	-15.939775	-3.367576	-9.942514	-12.799381	-6.699018	-11.367457	-16.061864	-9.571902	-9.942794	-8.351267	5.366064	1.036555	-15.949464	5.456916	-9.942516	9.477809	0.906702	1.036521	1.040885	5.311703	5.964890	5.038632	-11.000111	-11.367457	0.960127	-9.593769	5.814737
3255	5	-9.840942	6.063535	4.541211	-12.381306	7.258248	-8.257304	3.000494	-14.437830	-4.948935	4.318374	-9.713788	6.529032	-10.070269	-10.406223	-4.948887	-10.857906	-9.713788	-8.257304	-9.835909	2.351881	0.898148	-11.113076	-3.878633	-8.257304	3.239245	1.927563	4.449314	2.858517	7.250368	6.550561
3286	5	-12.039738	-9.236238	-6.728214	-15.453958	-7.774563	-12.858063	-11.494662	-3.114367	-2.088089	-15.453958	5.597184	-12.858063	-12.006918	7.590682	4.010988	-15.737721	7.280193	-12.858063	5.438746	1.568088	4.008533	0.126168	7.280193	5.330300	6.086490	-15.372696	-6.728214	0.769779	-7.774564	5.599226
3295	5	-9.817768	4.635862	8.114165	-18.514306	7.502831	-4.988605	-8.185783	-12.733894	-2.672553	-15.515534	-10.656362	-4.988375	3.201828	-15.155493	-2.686990	-5.030215	-10.656362	5.852574	8.682006	-17.429796	-2.689635	1.577230	-10.656362	7.273815	0.886717	4.623487	8.113676	-11.395110	7.502831	5.220496
3428	5	-9.748873	-10.507975	-0.605269	-13.134054	-10.287868	-5.829229	-6.465468	1.291478	5.222556	-17.924006	-0.387405	-5.704687	-7.986644	5.897987	8.291266	-18.749431	6.421553	-5.794950	-0.399213	-10.508253	-0.605269	2.140250	-10.287868	3.931903	4.645168	-17.034840	-0.605269	3.016829	-10.287868	6.409466
3436	5	-6.040240	5.622675	4.432632	-14.474662	6.320321	-8.563550	5.843776	5.103464	4.432632	-1.296625	6.320321	4.270177	5.137791	-6.966083	-5.680677	2.984028	-1.944126	7.178476	-10.383767	-6.446646	-5.680675	-13.349505	-1.944126	-8.563549	-0.854238	-6.450287	-5.680675	2.041634	-1.944126	2.831365
3450	5	-6.163830	5.252039	3.301590	-11.024743	4.410242	-7.449151	-5.723699	-9.520673	-7.756138	-10.932108	-4.084436	-7.286369	2.949858	-11.381320	-7.756145	-6.519595	-4.084558	-1.929748	2.531490	4.585809	3.301481	-6.653394	4.407860	-2.040346	8.667456	-15.522833	-7.756145	2.175625	-4.084568	5.045001
3480	5	-10.117996	-5.330664	-4.197064	-16.228622	-12.729154	-5.855817	-9.141942	6.618968	6.434347	-20.201241	6.219845	-5.855817	-9.180059	1.981029	1.494351	-16.228655	-6.616920	-5.855817	2.349572	-0.179954	1.486702	2.556056	-6.841858	6.912802	2.714156	-10.359603	-4.197144	3.034152	-13.010240	7.013161
3481	5	-9.889083	-10.471586	-4.348552	-12.555924	-11.586361	-11.815598	0.522148	-10.730597	-4.353534	3.425549	-11.587688	5.866800	-13.311674	6.546822	7.143842	-14.701813	7.327136	-11.824090	6.978999	-16.520011	-4.378676	4.262204	-11.594332	6.677201	3.392311	3.138416	6.894283	1.978030	7.304299	6.268112
3490	5	-9.001311	-10.141806	-0.990446	-13.804952	-9.961122	-7.722298	3.592686	-14.322286	-1.825103	-4.850565	-9.961185	2.909371	-11.045563	-0.965282	6.322073	-18.255697	3.611015	-7.734520	7.476302	-15.369906	-1.860054	1.488504	-9.961186	8.519361	-9.628831	5.219340	6.481636	-18.299292	6.081548	-7.727975
3601	5	-1.529580	-5.827521	-9.049381	-9.840297	-10.578136	-9.146712	1.686838	-6.707026	-9.049383	-7.503280	-10.578505	-5.207929	6.343432	2.076912	3.374623	-6.310659	4.484058	-3.298939	5.755059	-8.367634	-9.049383	2.570774	-10.578574	5.043902	10.409540	2.067227	3.373877	2.542214	4.480040	5.058195
3682	5	-1.522876	-10.422052	-3.858659	-15.002385	-5.459529	-9.275574	4.121666	-11.751276	-3.858659	-6.021007	-5.483930	1.205503	0.018045	2.096638	3.031366	-17.047776	4.820281	-6.447412	5.360771	1.080261	2.990499	-9.976490	4.473265	1.205503	7.711676	-11.872381	-3.858659	2.061230	-5.485239	7.608384
3815	5	-8.748786	6.248870	6.145547	-14.819588	6.849295	-10.732347	1.916189	-3.651097	0.862410	1.388290	1.245582	6.782963	3.831227	-4.322158	1.243380	0.844938	1.589973	6.786450	3.991987	-4.153023	1.275957	0.898456	1.717963	6.786257	3.512041	-4.558961	1.164255	0.824892	1.404113	6.786598
3840	5	-3.482385	-5.390294	-0.730737	-11.518556	-13.197407	-7.543456	4.641116	-10.489563	-0.732462	-0.915523	-13.197684	7.598979	2.958884	4.296862	7.838447	-5.998966	5.077980	3.107384	-3.361245	6.476275	7.843564	-15.556566	5.079247	-7.589315	5.002685	-10.498002	-0.732462	1.518145	-13.197684	8.621132
3943	5	-10.186033	-7.702009	-6.563792	-10.601081	-7.911248	2.082005	-5.855674	7.768716	3.912986	-10.693521	7.021948	2.082042	-16.111919	-7.702009	-6.563792	-11.104135	-7.911248	-2.061796	-11.783619	7.768716	3.912986	-12.313757	7.021948	-2.061796	1.556436	-7.765427	-6.563965	1.993247	-7.919855	5.067629
4193	5	5.196839	-13.382389	0.665889	1.167864	-7.913932	5.211081	-9.183977	8.941901	7.673549	-9.514846	5.473793	-8.588317	-8.055148	-6.774941	0.665896	-6.625881	-7.913927	-8.497240	-3.597394	2.884465	2.731142	-6.857173	-1.076246	-8.512360	4.170062	2.347705	7.669547	-2.229449	5.473525	3.301138
4248	5	5.310417	-19.135381	-5.554935	1.624849	-11.117836	5.458158	-9.494178	-13.183040	-5.554935	-7.321930	-11.117836	-6.116185	1.643373	-13.524948	-5.554935	-1.215870	-11.117836	5.417183	-7.928641	2.294206	5.364065	-9.253416	-0.263330	-6.116185	-8.006742	4.946078	5.471178	-9.253538	6.248139	-6.116185
4625	5	-7.438111	-6.336987	-7.650668	-10.661508	-9.676092	-8.490287	5.929314	-11.313583	-7.706703	3.786767	-10.867570	9.242096	8.911217	1.536574	4.191888	-3.863280	6.220390	4.134712	2.340913	6.434948	4.234437	-8.120760	6.499482	-4.216782	10.370734	1.525905	4.191265	1.584837	6.218043	9.231003
4637	5	-5.836608	-4.265697	-1.172482	-13.135146	2.514109	-10.392544	-5.824011	-9.922144	-5.260183	-13.110406	-4.405301	-10.392192	3.689531	-14.049468	-5.260183	-0.735537	-4.405301	6.152264	-5.627034	6.657765	6.056421	-14.850938	7.717902	-10.406807	3.627463	-8.320043	-1.173787	-0.760795	2.511404	6.135176
4685	5	7.204740	-20.221026	-3.799027	2.363335	-10.217142	7.783164	-4.477118	-14.457795	-3.799027	-13.600563	-10.217142	0.201310	-4.671967	2.772779	6.609713	-17.196625	5.896699	0.198722	2.314516	-14.989137	-3.799027	-4.280549	-10.217142	5.437654	1.632221	2.583056	6.609336	-8.014244	5.893544	4.763191
4782	5	-10.121272	5.485338	-0.021113	-11.203506	-6.037799	-5.357864	-15.082142	5.879767	5.583011	-13.966882	0.395582	-5.365064	-15.579196	7.048781	5.938489	-14.514189	6.278920	-5.365458	5.462994	-3.766840	-3.597383	3.482731	-11.895938	7.779180	2.829329	3.699429	-0.021470	-3.694817	-6.048040	4.799646
4871	5	2.812958	-6.305307	0.519161	2.761148	4.304645	8.610849	-12.396931	-11.635326	-5.841552	-10.562071	-6.451074	-5.533679	-12.808719	-5.210092	0.519793	-10.566982	4.305747	-5.533679	3.266446	-13.555423	-5.841552	2.766058	-6.451074	8.634191	-12.718549	5.925398	6.731474	-16.402059	9.873336	-5.533686
4901	5	-9.365428	7.343655	6.892244	-19.854510	5.117416	-8.044870	-4.600734	5.335583	1.771366	-13.482096	-1.797216	-7.841786	-9.086502	-4.730817	-4.755878	-13.746910	-8.201893	-8.044861	8.678047	2.173891	1.528782	1.236734	-1.954891	7.007606	4.071437	-7.385788	-4.804291	0.681234	-8.375499	6.894194
5079	5	3.303202	1.126639	1.278152	-9.261131	-2.303932	-5.276378	-7.821981	-3.553144	-3.192699	-12.680654	-12.608941	-11.897821	4.553156	-7.437153	-3.224947	-3.784259	-12.646300	4.049593	-8.269148	9.152805	5.847743	-17.273176	3.907898	-11.926498	5.004639	-7.954316	-3.225024	1.374308	-12.646385	6.486334
5349	5	-4.029753	4.727554	6.467099	-20.125340	7.081210	-8.241133	-5.057926	-8.898865	-6.082081	-15.308063	-8.397791	-8.241140	3.408160	2.521519	6.465959	-9.763094	7.081154	3.366961	2.257753	-10.214218	-6.082081	-5.844166	-8.397791	2.811137	3.527600	-11.050199	-6.082081	1.579534	-8.397791	8.554412
5405	5	-6.329013	-11.352741	-2.815274	-14.300772	-8.313314	-7.454033	3.896371	-17.011309	-2.832747	1.080700	-8.313314	6.861400	-0.616618	6.340023	5.161960	-12.352238	6.527179	-7.326421	4.929289	0.963756	4.663987	-1.322989	6.431781	5.674037	4.020421	0.963780	4.663994	-5.835320	6.431784	3.113014
5410	5	-7.721739	6.691134	5.062899	-18.981928	5.717655	-3.775463	-8.056211	-3.527990	-3.277050	-15.392622	-6.090877	-3.821760	4.479818	-11.690983	-3.280768	0.429128	-6.090878	6.381092	-1.980144	-3.569419	-3.277356	-8.965306	-6.090878	4.223054	-1.606887	6.661318	5.062899	-12.520871	5.717655	4.468785
