597	1	-14.061304	-17.051282	-6.419917	-5.647834	-9.835532	-4.172398
599	1	-12.265600	-12.153392	-2.908196	-11.406203	-9.093134	-16.789232
605	1	-16.357817	-14.957659	-2.794375	-3.348472	-10.543997	-9.073959
624	1	-11.120744	-17.641108	-4.868454	-12.578140	-12.967157	-9.933059
632	1	-13.946153	-11.754579	-5.427346	-11.235689	-10.672466	-11.310334
641	1	-14.932333	-14.911479	-4.792315	-8.945365	-7.029887	-7.856925
652	1	9.770704	-19.049449	-4.787332	8.143615	-6.592776	8.433838
663	1	-8.637990	-11.983429	-7.621162	5.440468	-6.439138	-5.598505
669	1	-13.530381	-13.999695	0.677425	-11.003918	-10.739922	-9.665353
673	1	-12.489210	-15.029889	-3.845831	-11.060225	-7.902003	-10.705548
676	1	-12.016093	-13.691296	-2.882332	-8.460371	-12.060565	0.001225
679	1	-11.866176	-18.699303	-4.055261	-16.445737	-9.559201	-15.276965
682	1	-16.000956	-15.038724	-5.489777	-11.198034	-8.867828	-12.163263
700	1	-7.356287	-17.495396	-3.453440	-8.902584	-10.689369	-14.773044
705	1	-11.923500	-15.339561	-5.314871	-6.132444	-5.375426	-6.702622
727	1	-10.223533	-18.737227	-2.934510	-11.711346	-9.617420	-13.322733
735	1	3.811396	-19.045784	-3.994659	2.312267	-8.147731	-3.205634
747	1	-7.359050	-13.502686	0.005445	-12.258524	-10.264424	-12.920293
754	1	-15.843733	-16.302648	-3.508897	-7.024610	-11.612457	-14.230227
770	1	-14.713058	-13.987885	-5.222196	-7.213840	-10.894911	-14.388474
772	1	-12.681138	-16.501617	-5.422062	-8.954513	-6.457580	-7.308093
774	1	-12.719447	-15.341522	-6.491899	-5.431851	-11.844373	-9.565076
775	1	-14.473409	-16.849299	-1.588481	-9.100671	-9.936509	-10.503946
790	1	-13.685107	-9.907377	-2.441027	-11.382586	-10.391426	-13.893508
795	1	-13.596653	-16.228635	-2.341576	-10.811921	-11.184043	-10.841509
798	1	-13.901947	-14.792248	-5.914486	-5.891734	-9.158253	-11.507574
807	1	-15.932758	-19.413324	-2.228016	-11.224927	-5.428100	-5.667819
811	1	-13.465260	-20.798747	-7.709132	-10.899622	-10.016536	-10.210286
824	1	-12.408625	-20.145793	-4.580719	-8.557186	-4.444736	-11.061752
842	1	-12.925938	-15.062248	-7.326804	-8.849439	-10.735717	-13.998581
859	1	-12.251498	-17.522519	-3.609858	-6.255713	-10.768892	-9.724263
860	1	-16.499583	-16.843405	-2.432955	-9.385075	-9.544158	-13.688307
888	1	-17.889018	-12.433968	-4.303842	-12.010666	-14.462055	-8.548117
908	1	-16.508338	-14.606280	-1.135733	-11.216377	-15.415957	-8.701099
923	1	-15.551519	-15.134176	-1.999342	-12.699596	-11.794520	-13.919279
924	1	-14.045102	-14.204568	-5.709495	-10.972659	-8.201216	-12.208623
937	1	-19.828609	-16.809642	-1.370646	-10.601732	-9.070122	-11.292694
967	1	-13.442514	-16.826184	-2.794272	-9.701844	-9.195186	-10.743254
970	1	-16.446140	-14.908569	-2.356322	-11.696675	-14.110166	-12.865808
987	1	-16.775592	-17.020997	-4.837886	-5.633518	-3.910822	-8.476883
997	1	-12.807010	-16.355494	-3.740299	-11.606900	-9.592970	-11.180010
998	1	-12.246351	-17.892705	-3.892288	-6.435677	-11.242572	-12.966846
1001	1	-14.661957	-16.405702	-0.075158	-10.665576	-6.362331	-12.951732
1009	1	-15.449650	-14.868661	-8.580941	-8.483340	-13.556031	-11.306685
1013	1	-12.568975	-11.101114	-5.298349	-8.036992	-11.415484	-10.309090
1016	1	-7.118420	-16.620598	-8.934084	-9.693795	-11.995272	-18.271944
1043	1	-12.865064	-10.396519	-0.655405	-10.811190	-8.657777	-8.474319
1045	1	-11.146104	-13.504475	-2.221501	-11.913663	-11.155771	-10.541694
1046	1	-15.214583	-12.987615	-4.715401	-5.688844	-12.421277	-6.645793
1054	1	-13.445039	-15.627454	-3.254258	-10.482585	-10.521664	-7.499154
1063	1	-16.805374	-14.007901	-5.127633	-9.534624	-10.575103	-8.020874
1076	1	-8.512620	-17.154558	-5.127452	-12.536246	-9.162721	-16.212735
1091	1	-14.308613	-10.417128	-5.023562	-12.119168	-14.284027	-11.840530
1098	1	-15.962070	-10.002357	-8.297834	-13.094770	-6.230545	-13.960807
1161	1	-14.570528	-15.647840	-4.019566	-12.330549	-12.896838	-7.500354
1185	1	-13.459970	-16.126212	-5.557753	-12.207706	-12.898159	-11.089750
1188	1	-14.507099	-18.606128	-4.880754	-10.918694	-11.696347	-11.529969
1206	1	-12.035761	-22.106661	-2.949838	-9.405722	-11.191343	-10.100279
1209	1	-11.178047	-17.598209	-4.111548	-8.650157	-9.691836	-8.632038
1221	1	-13.957278	-14.413140	-9.510642	-7.171812	-14.695999	-12.958239
1230	1	-16.626512	-13.131498	-2.049005	-6.420554	-10.288253	-8.582596
1235	1	5.323842	-19.531757	-8.332475	5.953446	-7.650147	8.768609
1237	1	-13.541780	-17.465222	-4.143028	-10.916198	-10.651192	-13.555789
1246	1	-10.808766	-10.288289	-5.778600	-12.156997	-6.715982	-16.205254
1253	1	-15.639244	-21.804195	-8.466159	-7.351088	-11.274839	-4.779440
1264	1	-12.310929	-5.376778	3.550800	-15.346236	-7.376929	-10.280314
1274	1	-7.607360	-18.111349	-6.874172	-11.133592	-11.867461	-10.587121
1296	1	-12.714504	-15.850256	-5.883028	-9.707847	-9.044570	-10.401348
1301	1	-12.755567	-17.166850	-4.610779	-9.849874	-9.826621	-11.029938
1302	1	-14.061348	-14.478979	-1.022096	-10.820207	-16.226104	-8.166631
1308	1	-15.473239	-15.184128	1.359508	-14.092438	-7.156878	-9.205978
1322	1	-16.856612	-14.789351	-3.447435	-9.941649	-5.464082	-11.382522
1324	1	-12.525438	-20.377631	-3.571188	-14.223844	-8.806803	-9.682766
1331	1	-11.505668	-17.188046	-5.765494	-8.333438	-11.759182	-8.675468
1335	1	-11.248183	-19.000874	-3.670084	-11.837872	-9.349601	-11.858657
1337	1	-15.568833	-14.700737	-2.963354	-8.562768	-10.299128	-2.630374
1340	1	-15.464223	-12.581428	-6.499866	-11.272184	-11.899704	-14.249069
1357	1	7.685225	-21.088326	-4.497694	7.043143	-8.078091	6.916051
1363	1	-9.426235	-14.961407	-4.291286	-10.867230	-10.383456	-11.545343
1364	1	-16.089869	-18.408303	-3.134063	-10.698974	-11.818056	-9.674513
1372	1	-14.827664	-16.785230	-5.058251	-7.899943	-12.328451	-11.303193
1380	1	-9.924920	-13.379645	-3.265014	2.775166	-14.457734	-7.813760
1385	1	-17.580149	-14.004492	-4.575628	-9.266576	-11.577766	-12.738808
1390	1	4.504141	-19.031511	-3.980485	7.464445	-14.721117	9.152228
1393	1	-16.787560	-15.673921	-3.750516	-10.870073	-11.887875	-10.795600
1406	1	-8.215438	-15.474180	-3.293556	-14.948651	-8.809164	-10.187342
1416	1	-16.861760	-7.476616	-3.084530	-4.646415	-7.344811	-7.031514
1421	1	-14.310438	-14.184187	-5.583479	-1.980776	-4.421311	-13.377467
1425	1	-15.219769	-12.538538	-8.289624	-7.943952	-12.263384	-11.265069
1438	1	-12.969665	-18.266855	-5.228044	-11.589254	-10.779483	-8.934606
1454	1	-8.067415	-12.682188	1.107568	-11.764267	-12.104425	-12.964424
1455	1	-14.456927	-17.664553	-4.891734	-10.637451	-11.523834	-13.729113
1464	1	-12.391913	-12.260318	-5.030215	-13.015026	-9.977609	-11.830351
1472	1	-16.396608	-18.960319	-4.500042	-7.948731	-11.099726	-12.602287
1478	1	-12.743983	-15.756906	-4.672651	-10.838418	-3.918229	-9.777900
1500	1	-14.931185	-11.489085	-6.909421	-10.652583	-11.450991	-10.183743
1529	1	-15.656242	-13.436065	-3.037450	-13.644282	-8.361805	-10.323753
1545	1	-13.475012	-10.917414	-7.014804	-12.064737	-8.962565	-12.616456
1549	1	-11.992631	-11.339962	-6.576906	-9.626430	-12.171456	-14.760660
1567	1	-15.665499	-14.499687	-7.952592	-10.233440	-13.183158	-14.831473
1615	1	-15.807392	-15.925624	-2.724941	-11.851041	-9.282423	-12.554034
1617	1	-11.068845	-15.935145	-7.247514	-7.551069	-4.293268	-11.581098
1634	1	-13.575960	-11.630080	-3.229862	-6.494991	-8.078687	-16.819183
1637	1	-10.837460	-14.671338	-8.814536	-6.488729	-10.950237	-15.143882
1641	1	-11.945315	-14.675743	0.166685	-12.165147	-6.381745	-15.717181
1644	1	-13.656365	-16.855833	0.972765	-11.353812	-7.484945	-7.135879
1662	1	-16.939044	-17.603512	-2.759291	-2.081690	-7.452160	-10.321259
1663	1	-17.033269	-16.218012	-3.563264	-13.029199	-9.671176	-8.541048
1671	1	-14.752362	-16.244626	0.284027	-11.067441	-8.923030	-9.899469
1675	1	-15.194898	-16.580360	-1.759080	-12.217246	-9.509937	-4.725841
1688	1	-15.805767	-15.037691	-4.565692	-12.511610	-14.724968	-9.883351
1699	1	-15.168919	-15.670881	-4.996391	-8.455048	-11.185953	-7.807105
1720	1	-11.625892	-7.736277	-4.030928	-15.031660	-12.113832	-11.386506
1725	1	-13.993996	-12.441288	-7.221829	-6.984311	-9.446215	-8.384906
1728	1	-13.283555	-19.571050	-2.173316	-9.245065	-5.735984	-12.889677
1739	1	-13.128345	-18.959246	-2.158571	-12.458082	-11.420954	-10.202499
1741	1	-12.965789	-13.210305	-11.298355	-7.404873	-8.571177	-10.736940
1747	1	-12.259775	-19.119189	-7.489359	-6.044688	-16.886460	-13.009888
1749	1	-15.988905	-16.883203	-2.517829	-11.273867	-7.486859	-9.182781
1750	1	-10.152849	-10.355752	-10.437304	-8.304353	-9.113745	-11.656243
1764	1	-12.366388	-12.259140	-4.575961	-0.167773	-10.415377	-6.890002
1792	1	-15.995924	-17.449832	-7.323864	-11.052671	-8.824141	-11.865634
1806	1	-14.457246	-17.067888	-4.496994	-7.937544	-10.765960	-13.110565
1809	1	-7.544427	-15.231263	-4.478627	-0.782604	-8.576160	-5.907781
1813	1	-15.619606	-14.031538	-5.743135	-11.035766	-10.633847	-7.133774
1820	1	-16.437929	-15.296006	-5.896970	-14.058743	-9.827070	-10.694692
1823	1	-11.396433	-15.794642	-4.633011	-10.283346	-12.044483	-12.641234
1827	1	-15.722663	-11.692778	-0.775903	-12.481097	-6.183412	-8.038102
1843	1	-14.742981	-15.795294	-6.677943	-5.763625	-14.214700	-3.373384
1865	1	-11.891253	-16.460188	-5.428114	-12.129020	-11.776044	-12.267265
1898	1	-11.938970	-10.835039	-4.820498	-8.086345	-10.096784	-5.044330
1908	1	-12.742997	-12.727488	-1.032054	-10.872241	-11.091326	-10.058998
1910	1	-10.603338	-15.577468	-6.604040	-10.952174	-11.555540	-11.790631
1922	1	-15.029106	-12.572762	-3.832343	-11.608092	-10.261189	-9.103748
1927	1	-13.903261	-16.735517	-4.250897	-12.775341	-17.297937	-6.731199
1942	1	-8.842553	-10.763122	-2.719467	-14.045936	-10.616803	-12.851707
1986	1	-10.543184	-15.826500	-3.197682	-12.401228	-13.622763	-12.099786
1993	1	-16.582681	-15.516378	-7.147635	-7.366585	-10.609014	-10.046348
2003	1	-14.787292	-15.645577	-5.486736	-12.750136	-11.229939	-8.416485
2006	1	-11.505723	-15.636858	-10.707394	-6.929309	-9.088246	-10.240148
2022	1	-18.193294	-14.297052	-5.342919	-8.412470	-4.958443	-13.374392
2028	1	-13.767823	-15.308920	2.077902	-7.579590	-4.786212	-7.291022
2030	1	-15.347202	-14.675551	-5.311814	-8.275974	-7.614808	-6.869652
2041	1	-11.806486	-10.997840	-5.707879	-14.793102	-7.741744	-13.117882
2047	1	-16.114162	-13.515363	-3.227508	-7.765194	-13.303423	-10.383817
2080	1	-12.669870	-18.838609	-5.641737	-10.725689	-8.008972	-6.191808
2098	1	-10.703545	-13.467382	-4.558678	-6.585153	-8.818694	-11.762323
2099	1	-15.170396	-16.153850	-1.850989	-13.692035	-9.054665	-6.310402
2103	1	-8.350318	-12.410161	-5.333481	-13.400953	-10.163634	-12.923841
2113	1	-11.426119	-12.353934	-3.335973	-8.108673	-12.747178	-11.460403
2129	1	-15.881447	-13.256015	-4.099904	-8.493131	-11.590201	-9.512493
2140	1	-16.121823	-16.864150	-5.784647	-10.914733	-7.316937	-10.824322
2147	1	-12.741840	-21.930225	-2.821969	-6.811850	-7.556035	-13.856425
2158	1	8.105973	-18.812523	1.693185	6.715961	-12.321474	6.040801
2168	1	-11.423562	-16.863202	-10.469305	-11.589154	-9.250831	-11.012326
2172	1	-14.593633	-16.487653	-8.721882	-8.671850	-7.380289	-9.355869
2177	1	-14.442337	-17.161575	-8.783128	-10.239751	-9.572344	-12.293253
2190	1	-14.285431	-14.887697	-6.424916	-8.189317	-9.272945	-10.062693
2196	1	-14.171585	-17.988678	-0.461784	-5.153717	-9.864047	-10.329431
2219	1	-11.878328	-15.605734	-3.463424	-16.809738	-13.246730	-2.945932
2225	1	-12.925841	-13.326428	-5.075719	-2.526767	-11.498588	-5.917337
2229	1	-11.970539	-16.489777	-1.313157	-9.958722	-10.514545	-14.663711
2237	1	-15.588976	-14.110461	-8.097485	-5.454673	-12.431396	-8.441993
2259	1	-20.103133	-15.918625	-2.148119	-12.270138	-11.860436	-4.940867
2266	1	-14.090074	-15.138268	-3.917171	-11.595941	-3.931969	-7.734159
2289	1	-14.099255	3.432732	6.872542	-12.843953	8.026933	-8.927801
2293	1	-4.482908	-13.358281	-3.280987	-5.756422	-8.851099	-13.137466
2309	1	-11.260295	-17.475937	-3.936892	-7.289103	-7.240031	-13.932369
2316	1	-8.988793	-16.608934	-7.795850	-11.959672	-11.549922	-12.131533
2321	1	-15.825701	-11.766884	-9.657431	-14.918855	-3.193498	-10.274659
2349	1	-8.484083	-16.066856	-3.419438	-9.524251	-12.631383	-10.413375
2359	1	-14.733210	-9.187310	-8.172323	-10.933142	-13.676889	-6.986176
2362	1	-16.132308	-15.175417	-2.878846	-11.177979	-12.943879	-8.971799
2363	1	-15.290057	-15.474655	-3.036192	-10.243414	-8.956825	-9.361623
2379	1	-10.523154	-17.194333	-5.986060	-10.046561	-4.667755	-12.553540
2394	1	6.958409	-17.148898	-5.753162	7.743406	-10.319875	7.240221
2411	1	-10.274664	-15.402522	-5.611981	-12.832000	-4.962723	-8.481605
2417	1	-16.769541	-15.040597	-7.309385	-8.319235	-9.068241	-6.467870
2427	1	-17.987780	-13.486016	-2.059145	-9.764657	-11.186399	-9.868891
2435	1	-13.135191	-20.391854	-5.854262	-12.878603	-10.258431	-8.086783
2440	1	-12.862557	-17.147921	-6.537471	-8.739199	-5.189857	-13.853234
2461	1	-17.751370	-14.468473	-4.724621	-8.035049	-11.786198	-11.729899
2467	1	-13.510543	-12.504508	-4.509434	-11.408667	-9.095392	-10.711911
2475	1	-14.999250	-16.154910	-4.241939	-7.805109	-9.207702	-14.163229
2479	1	-17.153021	-15.630766	-7.417045	-13.611765	-8.237058	-11.006156
2486	1	-10.890260	-13.579168	-3.687508	-14.941591	-9.878762	-5.500042
2489	1	-14.869265	-13.032243	-2.766313	-12.526987	-8.880094	-9.209446
2494	1	-13.104198	-9.243280	-8.736441	-13.355187	-12.355599	-13.919717
2498	1	-11.339376	-15.008787	-5.857996	-8.022535	-8.116047	-9.568337
2505	1	-11.323906	-19.809816	-6.638189	-10.682171	-10.280114	-5.928543
2510	1	-12.428395	-10.134064	4.580349	-17.507369	-4.815176	-3.564860
2515	1	-15.535431	-15.749037	-9.663707	-6.889070	-11.765620	-6.117217
2532	1	-12.821577	-10.276725	-6.147944	-6.112556	-8.864050	-12.696938
2546	1	-12.554672	-17.090185	-5.886540	-7.026245	-9.118327	-9.570389
2559	1	-5.464061	-13.225622	-4.225460	-4.890035	-10.881898	-15.704018
2565	1	-8.147765	-14.791844	-3.018857	-8.793152	-10.511242	-13.928641
2606	1	-14.907317	-17.487408	-5.175183	-4.312235	-9.636309	-6.813935
2607	1	6.285751	-18.563012	-3.874557	7.975610	-9.266993	9.705614
2608	1	-11.238698	-15.509535	-4.692814	-13.810488	-11.062718	-9.748728
2614	1	-13.924483	-17.545702	-1.191029	-8.889879	-11.781739	-7.593700
2629	1	-3.782920	-15.214131	-4.365060	-7.182387	-10.103164	4.563032
2633	1	-13.318295	-11.439878	-5.754445	-10.599558	-9.202921	-10.197076
2658	1	-13.189282	-8.630995	1.360264	-11.533734	0.989928	-7.476726
2668	1	-13.291178	-18.667964	-0.159602	-9.531261	-4.251423	-7.340474
2672	1	8.251374	-22.585377	-6.730124	9.354943	-12.134765	8.510886
2674	1	-17.632495	-8.597142	-1.008876	-12.192379	-12.314634	-6.846939
2696	1	-16.386322	-15.723625	-1.888391	-8.997538	-7.104195	-11.576195
2703	1	-10.922329	-16.747779	-6.639437	-8.754559	-10.447806	-7.796924
2705	1	-10.165052	-16.717343	-2.108765	-7.197963	-8.685685	-11.491403
2730	1	-15.975441	-14.104582	-1.316828	-9.091798	-9.466785	-7.221967
2742	1	-14.348760	-16.481683	-5.128904	-5.775771	-9.306673	-8.715377
2757	1	-13.330488	-13.121152	-5.532681	-12.162683	-10.326801	-11.968651
2766	1	-18.037001	-10.605485	-5.944742	-11.256195	-6.607010	-13.537812
2805	1	-14.275193	-15.755338	-9.099936	-12.258067	-9.266829	-4.812624
2815	1	-15.757519	-10.512285	-7.938679	-7.178764	-7.179295	-10.961907
2820	1	-12.509643	-19.443946	-4.804109	-10.719854	-13.561611	-8.495156
2826	1	-14.894311	-17.270007	-2.355344	-6.075773	-6.194145	-13.366582
2839	1	-9.804052	-16.153075	-4.819384	-6.395015	-12.546349	-9.004266
2851	1	-12.711151	-15.182189	-3.831599	-8.380570	-12.546202	-9.555257
2878	1	-11.535786	-14.956346	-5.202490	-7.631791	-9.143671	-5.819213
2882	1	-14.179553	-15.686638	-4.482517	-11.262042	-10.591210	-7.284308
2896	1	-10.134030	-14.407561	-9.117906	-12.223024	-13.732219	-7.299322
2897	1	-15.030886	-12.913036	-5.665771	-11.566328	-12.802303	-8.572317
2911	1	-12.779657	-17.959080	-4.712527	-11.946400	-11.494388	-10.964097
2933	1	-16.177909	-14.619336	-4.103681	-8.748588	-14.773909	-8.888046
2940	1	-14.900971	-7.721279	-11.212465	-8.203791	-12.106516	-12.326239
2945	1	-17.677304	-17.389295	-2.756986	-8.743064	-10.823229	-6.986967
2948	1	-11.224187	-14.572353	-4.130579	-6.171845	-6.688908	-0.846221
2950	1	-18.400574	-19.157387	-4.321307	-9.139310	-10.169931	-11.428819
2953	1	-14.134901	-11.207442	-8.073756	-12.631001	-9.072675	-6.221535
2954	1	-14.304917	-11.796509	-5.244043	-12.824983	-8.269020	-6.523910
2972	1	-13.282964	-18.463549	-5.203071	-8.414781	-13.612708	-14.721461
2974	1	-15.783399	-16.494487	-3.508418	-10.025568	-4.239914	-13.988248
2992	1	-15.502702	-16.453358	-4.689989	-14.170651	-9.077005	-10.088110
2994	1	-10.408277	-17.603881	-5.932303	-8.582961	-13.752139	-13.688234
3005	1	-13.448570	-11.378362	-4.168524	-12.139748	-8.504680	-9.918412
3016	1	-11.211047	-16.890663	-6.508412	-11.627802	-15.243248	-14.094373
3028	1	-15.499571	-9.200954	-5.658242	-9.604931	-11.599690	-10.970560
3040	1	-9.659074	-16.663149	-4.660626	-11.480138	-10.030756	-8.193703
3043	1	-18.887036	-5.365272	4.272935	-10.288810	3.685416	-11.586882
3055	1	-12.501689	-16.572891	-4.613724	-8.475382	-11.367058	-8.399764
3082	1	-10.214952	-14.276625	-10.756667	-8.295314	-8.341082	-10.678883
3083	1	-14.100035	-15.733105	-5.377516	-12.631092	-3.836936	-14.343404
3086	1	-15.348259	-18.364310	-3.597363	-11.051132	-9.205526	-4.091329
3089	1	-16.966492	-12.297819	-4.416859	-7.410371	-13.930320	-10.038263
3098	1	-14.435744	-15.228185	-4.663178	-8.466724	-11.659080	-5.121566
3110	1	-16.757342	-11.777186	-2.712751	-2.870347	-7.233296	-8.330713
3121	1	-16.534397	-15.389118	-4.788185	-10.130160	-6.576612	-6.630157
3133	1	-9.921435	-13.415888	-3.967051	-13.586872	-8.458228	-12.718418
3138	1	-16.655676	-16.279712	-7.031615	-10.218168	-9.862322	-8.844524
3145	1	-15.799943	-17.927024	-4.268499	-10.971559	-12.959422	-9.458675
3146	1	-14.533775	-13.093750	-6.749924	-8.273102	-9.202133	-7.299284
3160	1	-7.397655	-15.150469	-6.934881	-10.495278	-13.308263	-12.870219
3162	1	-15.007147	-9.654652	-5.684269	-10.455047	-11.947054	-9.879157
3190	1	-16.570643	-15.140458	-4.643665	-9.896180	-8.682511	-9.834180
3199	1	-13.459809	-17.141656	-4.414766	-7.574544	-15.630026	-9.112519
3210	1	-13.398302	-13.283885	-3.344638	-10.551882	-10.181596	-12.185770
3214	1	-14.300602	-15.041682	-4.720468	-10.019201	-5.311689	-13.079628
3216	1	-14.449449	-15.819718	-3.675244	-8.440020	-9.317598	-12.715441
3219	1	-15.726350	-16.029225	-2.517197	-10.262723	-9.897567	-13.186181
3224	1	-15.235545	-13.864856	-8.868360	-9.204240	-12.068063	-5.998202
3230	1	-10.818611	-17.080137	-5.303287	-8.971286	-8.784261	-13.878634
3244	1	-11.803292	-18.210838	-4.686977	-10.865775	-4.921915	-5.054516
3250	1	-8.522156	-11.528677	-6.168600	-10.995423	-12.401488	-11.261545
3260	1	-18.675414	-10.478559	-2.819321	-10.727177	-14.818783	-8.890957
3265	1	-10.629233	-16.810216	-4.121934	-12.087077	-11.370341	-10.523280
3266	1	-16.458026	-13.030664	-1.132099	-10.133034	-11.399938	-10.958548
3267	1	-12.649845	-18.305308	-5.118414	-4.702379	-8.742022	-8.683911
3270	1	-14.159308	-13.465167	-5.062705	-8.092776	-10.534426	-8.794726
3283	1	-10.749406	-0.547941	8.451155	-14.411197	5.234653	-9.717549
3293	1	-17.591346	-12.757214	-7.155323	-9.383810	-9.259525	-10.537101
3296	1	-14.335072	-16.447831	-3.914821	-9.997608	-13.300983	-8.690692
3298	1	-15.030937	-13.478656	-3.289465	-8.348898	-9.834173	-11.940225
3301	1	-14.571192	-20.334112	-0.611393	-10.963629	-8.760816	-11.250916
3307	1	-13.131040	-10.695148	-3.182834	-9.150451	-14.300449	-18.020747
3312	1	-13.774295	-16.832849	-5.396803	-13.339664	-11.797856	-11.530279
3314	1	-14.297733	-16.255064	-4.029167	-9.362007	-6.800205	-9.032342
3320	1	-18.299515	-14.031348	-4.697265	-12.048671	-8.048148	-5.678387
3324	1	-16.360855	-13.291335	-9.418682	-3.344821	-5.970574	-8.328478
3329	1	-17.039517	-9.866370	-9.203427	-3.402670	-7.491068	-10.224661
3334	1	-16.939476	-12.397295	-3.006714	-6.186448	-8.586617	-7.709099
3347	1	-10.640379	-17.150435	-2.970764	-9.830340	-11.628285	-7.539339
3356	1	-13.279287	-15.593394	-7.596876	-13.079774	-9.038589	-10.615271
3364	1	-14.268955	-15.338530	-4.286517	-10.257260	-11.499427	-8.872589
3412	1	-17.942384	-15.044800	-4.292826	-5.837862	-9.811638	-13.205273
3418	1	-16.846957	-12.834184	-6.180355	-8.653303	-11.921363	-14.569745
3439	1	-15.907569	-15.979979	-4.540652	-9.376445	-11.859329	-4.930217
3447	1	-12.813071	-13.850517	-9.818385	-12.169322	-9.861130	-6.583241
3452	1	-10.260555	-12.155239	-2.247803	-11.760138	-11.434775	-11.652327
